,x
40061_at,0.567120052
41236_at,0.566995772
38854_at,0.56672571
31448_s_at,0.566613182
35859_f_at,0.566571349
35841_at,0.566437453
36510_at,0.566131056
2015_s_at,0.565886136
41380_at,0.565426489
949_s_at,0.565088435
38485_at,0.564729256
38055_at,0.564477731
36482_s_at,0.56419844
38705_at,0.564031286
40421_at,0.562969769
34379_at,0.562777664
37255_at,0.562714272
114_r_at,0.562589287
1017_at,0.562464925
1313_at,0.562349598
1424_s_at,0.562330893
35201_at,0.56216647
35256_at,0.561892795
35496_at,0.56129469
39162_at,0.56095566
32099_at,0.56088381
35084_at,0.560114648
1314_at,0.559119649
1892_s_at,0.559075747
38250_at,0.55907238
41833_at,0.559048924
31614_at,0.559012908
1310_at,0.558684523
37382_at,0.558578214
1943_at,0.558534088
40040_at,0.558275352
32554_s_at,0.558149092
34744_at,0.557795907
705_at,0.557528168
33759_at,0.557397498
1162_g_at,0.55651761
33263_at,0.556366322
35987_g_at,0.556338246
39743_at,0.556334241
193_at,0.5561819
37123_at,0.555282602
40250_at,0.555202857
36047_at,0.55488667
36727_at,0.554820469
36871_at,0.554029064
40923_at,0.553867015
41258_at,0.553377248
37165_f_at,0.55326543
39749_at,0.55290805
38365_at,0.551966358
33290_at,0.551925592
34770_at,0.551870947
34839_at,0.551776524
32589_at,0.551145374
37226_at,0.551086807
38070_at,0.55017391
38679_g_at,0.549836776
36917_at,0.549501698
41790_at,0.54947259
34410_at,0.548963064
36978_at,0.548167854
39730_at,0.548087704
38620_at,0.548051367
33561_at,0.547918945
40593_at,0.547872207
35847_at,0.547472811
41068_at,0.547255536
33310_at,0.547184866
37703_at,0.547046689
38533_s_at,0.54694959
31630_at,0.546820848
35827_at,0.546804941
41103_at,0.546634509
39745_at,0.546241995
31870_at,0.546068061
35627_at,0.545681781
37462_i_at,0.545464158
41626_at,0.545418658
40337_at,0.545241858
32152_at,0.544930308
41435_at,0.544620868
35307_at,0.544111014
32158_at,0.543945706
32261_at,0.543775133
36102_at,0.543695729
37495_at,0.543648484
35368_at,0.54357986
37702_at,0.542550002
39977_at,0.542544144
39152_f_at,0.542220555
32816_at,0.541731245
41352_at,0.541643265
34176_at,0.541507478
39163_at,0.541053394
1480_at,0.54058511
39140_at,0.540306813
37381_g_at,0.540251374
AFFX-YEL018w/_at,0.540210409
32194_at,0.537565344
37766_s_at,0.537047769
37648_at,0.536684461
41337_at,0.536511376
35130_at,0.536224982
40769_r_at,0.535547906
31787_at,0.535229137
1657_at,0.534719384
36267_at,0.534562132
41741_at,0.534262146
35306_at,0.533945374
34083_at,0.533643418
32608_at,0.533047918
34420_at,0.532632371
40860_s_at,0.532555205
32130_at,0.532312008
35835_at,0.532094574
36500_at,0.531942218
1264_at,0.531517012
40824_at,0.531336616
35795_at,0.531274294
39377_at,0.530291862
37668_at,0.529819065
1658_g_at,0.529799893
32925_at,0.529709129
39530_at,0.52967964
39286_at,0.52953275
39962_at,0.529446016
34741_at,0.529405285
39896_at,0.529232665
33088_at,0.529182731
38148_at,0.528148341
36188_at,0.527888994
41106_at,0.52784625
33175_at,0.527640339
38380_at,0.527200334
36178_at,0.526721024
480_at,0.526153687
1248_at,0.525838047
33747_s_at,0.525752177
38681_at,0.525744782
33317_at,0.525490748
39734_at,0.525260373
33997_at,0.525036766
34010_at,0.52404975
36860_at,0.523907326
32241_at,0.523706732
32352_at,0.523493436
38373_g_at,0.523127307
34118_at,0.522969015
781_at,0.522929773
40695_at,0.522068584
176_at,0.5218579
39643_at,0.521698286
38645_at,0.521509389
32082_at,0.521441231
35407_at,0.52132179
40615_at,0.521268574
37873_g_at,0.521158411
33379_at,0.520324048
38330_at,0.520131568
40547_at,0.519839442
33256_at,0.519715164
32825_at,0.519652329
38737_at,0.519625916
35298_at,0.519510011
36177_at,0.519457625
1654_at,0.518841876
505_at,0.518680451
40117_at,0.518591874
39129_at,0.518575666
32955_at,0.518334622
31693_f_at,0.518245369
39302_at,0.518053089
41407_at,0.517765345
39909_g_at,0.517333218
36967_g_at,0.516888549
38277_at,0.516588263
38981_at,0.516442611
32528_at,0.515338171
32402_s_at,0.515149494
1191_s_at,0.514925217
31718_at,0.514759411
36604_at,0.514189701
31805_at,0.514014421
35436_at,0.513763757
40802_at,0.513527651
33437_at,0.513453016
39259_at,0.513366517
39966_at,0.513199005
967_g_at,0.512741638
38757_at,0.51221735
35757_at,0.51200278
39073_at,0.511908566
33429_at,0.511721874
40090_at,0.511658488
38106_at,0.511392902
35111_at,0.511312432
36568_at,0.511179123
33151_s_at,0.511106951
34290_f_at,0.510681719
33280_r_at,0.510450889
41829_at,0.510273486
32722_at,0.510134085
37959_at,0.50989839
40697_at,0.509870365
38094_at,0.509830657
34745_at,0.509493147
1728_at,0.508586956
37707_i_at,0.508549248
32219_at,0.508280111
36828_at,0.507922057
33308_at,0.507600994
33453_at,0.507255939
40568_at,0.506738674
34289_f_at,0.506615553
1969_s_at,0.5065007
38560_at,0.506344335
32752_at,0.506083241
37445_at,0.505974141
662_at,0.505500735
36516_at,0.505441436
36944_f_at,0.505337146
39785_at,0.505200669
34255_at,0.504975192
35296_at,0.504966766
33135_at,0.504900855
36991_at,0.50433444
903_at,0.504303451
237_s_at,0.504000902
31887_at,0.503915809
38513_at,0.50371053
34882_at,0.50370691
33894_at,0.503487781
1073_at,0.503473601
35070_at,0.502997785
34052_at,0.502774764
32738_at,0.502162231
36951_at,0.501763156
31717_at,0.500908669
34852_g_at,0.500554259
41053_at,0.499950734
41732_at,0.499704328
36565_at,0.499452633
31807_at,0.498974455
41162_at,0.498869273
39485_g_at,0.498664087
38885_at,0.498341039
40754_at,0.498062925
486_at,0.497996929
835_at,0.497659209
37672_at,0.497459886
33805_at,0.496834574
41218_at,0.496740714
31503_at,0.4966286
35418_at,0.495999213
41161_at,0.495984506
36264_at,0.495942068
1873_at,0.495891355
41315_at,0.495884277
32809_at,0.495332281
38276_at,0.495124568
39346_at,0.495069608
40451_at,0.494629751
38054_at,0.494543239
33687_at,0.49448847
37398_at,0.494439733
40340_at,0.494248957
41858_at,0.49295417
33959_at,0.492453343
160040_at,0.492409804
40974_at,0.492358662
822_s_at,0.492062764
1071_at,0.492056367
38375_at,0.491928283
35153_at,0.491581544
34885_at,0.491267636
41029_at,0.490981717
528_at,0.490871207
38290_at,0.490743148
37957_at,0.489466771
39590_at,0.488900491
41339_at,0.488845586
31373_at,0.488728727
38463_s_at,0.488465898
38360_at,0.488386269
31749_f_at,0.488365028
33243_at,0.487603654
40627_at,0.487484675
36818_at,0.487259048
37904_s_at,0.486899089
AFFX-M27830_M_at,0.486210722
40404_s_at,0.486145658
34962_at,0.485755837
32326_at,0.485325836
33432_at,0.484745118
32487_s_at,0.484715198
34149_at,0.484377159
41474_at,0.484158733
1720_at,0.484109311
38068_at,0.48400488
36166_at,0.4837893
1182_at,0.483632959
39070_at,0.483497197
31839_at,0.48344184
37366_at,0.483441821
35744_at,0.48294295
32680_at,0.482572304
35261_at,0.482420847
452_at,0.482094338
38562_g_at,0.481969105
33163_r_at,0.481957341
38011_at,0.481825406
36153_at,0.481236539
37912_at,0.481054585
40417_at,0.480911349
39797_at,0.480816794
38828_s_at,0.480441644
35764_at,0.480383526
663_at,0.480188893
36081_s_at,0.479981627
AFFX-MurIL10_at,0.479846346
39747_at,0.479833525
34233_i_at,0.479674239
33838_at,0.478170114
39000_at,0.477992202
37832_at,0.477395462
40278_at,0.476876868
34737_at,0.476563488
34156_i_at,0.476052244
39729_at,0.476005766
33663_at,0.475836872
484_at,0.475645142
31696_at,0.475302933
39005_s_at,0.474923205
36741_at,0.474314516
31894_at,0.474057811
40943_at,0.473892361
38303_at,0.473801616
39427_at,0.473765081
1621_at,0.473681614
37485_at,0.473440633
36926_at,0.473365416
33394_at,0.473242353
33418_at,0.473058233
34868_at,0.473052486
32852_at,0.472590131
41272_s_at,0.472434241
41487_at,0.472416308
37516_at,0.471954279
39292_r_at,0.471582821
40412_at,0.471062386
33145_at,0.470955705
32205_at,0.470889741
34039_at,0.47053615
34764_at,0.470314575
35540_at,0.469966517
39984_g_at,0.469883501
40194_at,0.469779934
39845_at,0.4696855
32234_at,0.469479711
1635_at,0.469350299
33666_at,0.469327904
37838_at,0.469234108
37760_at,0.469129482
35908_at,0.469114207
41044_at,0.468557386
487_g_at,0.468278243
40471_at,0.468198127
476_s_at,0.468179322
38390_at,0.468135981
40457_at,0.467908994
41060_at,0.467496708
35209_at,0.467421116
36111_s_at,0.467343192
31939_at,0.466900199
35732_at,0.466793063
36489_at,0.466791805
34828_at,0.466280696
38553_r_at,0.466280645
40059_r_at,0.465849379
32678_at,0.46569327
35156_at,0.465346069
31955_at,0.465123418
32518_at,0.46500279
32087_at,0.464889359
40150_at,0.464643259
39965_at,0.464483424
34590_at,0.463647713
35006_at,0.463572816
35677_at,0.463514872
33217_at,0.462783458
36071_at,0.462527915
33138_at,0.462459555
40183_at,0.462423234
802_at,0.46210306
41428_at,0.462084536
32654_g_at,0.461937157
549_at,0.461539255
150_at,0.461299784
33658_at,0.461156727
41835_at,0.460981903
816_g_at,0.460786126
34368_at,0.460726309
34879_at,0.460710283
36803_at,0.46038718
32887_at,0.460322315
41332_at,0.460292724
34970_r_at,0.460083197
31546_at,0.460017609
41781_at,0.459550555
33365_at,0.459248613
35721_at,0.459123147
38661_at,0.458890436
923_at,0.458886223
40195_at,0.458882613
34807_at,0.458806486
37314_at,0.458729703
37197_s_at,0.458633548
37801_at,0.458392947
33817_at,0.458354076
37507_i_at,0.458235791
32173_at,0.457891002
40203_at,0.457859484
32874_at,0.457686977
40498_g_at,0.457653784
33724_at,0.457397981
337_at,0.457346932
38016_at,0.457318529
32111_at,0.456974424
39993_at,0.456782232
40896_at,0.456614327
37778_at,0.456598723
35933_f_at,0.456579278
39826_f_at,0.455865435
33650_at,0.45582449
41606_at,0.455468632
1811_at,0.455324806
37927_at,0.455006729
35585_at,0.455001891
40269_at,0.454787659
41677_at,0.454781223
37694_at,0.454608512
40341_at,0.454538083
32785_at,0.454155234
40364_at,0.454110071
1706_at,0.454098056
37902_at,0.453441087
38105_at,0.453437149
32603_at,0.453397787
34773_at,0.453236082
39426_at,0.45316912
41241_at,0.453130517
41333_at,0.452979767
38116_at,0.452867348
33117_r_at,0.452642211
39708_at,0.452501548
32618_at,0.452421402
34199_at,0.452118175
1721_g_at,0.451978944
1536_at,0.451957601
33793_at,0.451754285
1526_i_at,0.45157331
33035_at,0.451169377
36961_at,0.451125297
40189_at,0.450612409
41122_at,0.450484386
39396_at,0.450424211
37389_at,0.450368505
31868_at,0.449691263
36446_s_at,0.449463343
34395_at,0.449430295
572_at,0.449402773
35854_at,0.449378506
35931_at,0.449014202
40171_at,0.448784943
34765_at,0.448729682
39088_at,0.448519489
35322_at,0.448128351
32179_s_at,0.448121939
820_at,0.448084953
861_g_at,0.447833746
41178_at,0.447798525
38518_at,0.447423084
41427_at,0.447135966
32695_at,0.446486418
32757_at,0.446442282
40599_at,0.446307342
256_s_at,0.446201283
41278_at,0.446198188
36862_at,0.445577609
33435_r_at,0.445434732
37910_at,0.444878098
41580_at,0.444494201
34266_at,0.444029487
38104_at,0.443965169
465_at,0.443537248
35845_at,0.443448345
31729_at,0.443300363
40776_at,0.442596566
34020_at,0.442504351
41756_at,0.441904748
34123_at,0.441751817
36732_at,0.44160141
41560_at,0.441591205
35558_at,0.441584436
31983_at,0.441252839
36019_at,0.441127421
40956_at,0.441102379
1487_at,0.441098234
33185_at,0.440627739
40669_at,0.440580134
33773_at,0.440397963
36028_at,0.440341083
36185_at,0.440176898
36839_at,0.44007851
31883_at,0.439598528
31858_at,0.439189744
38321_r_at,0.439061962
38461_at,0.438954203
31351_at,0.438871656
39807_at,0.437960209
40006_at,0.437894868
32058_at,0.437802969
2081_s_at,0.437778858
41577_at,0.437711484
33141_at,0.437538613
33626_at,0.43746861
33270_i_at,0.437033185
925_at,0.436927295
40722_at,0.436600907
35009_at,0.436565297
35805_at,0.436278589
35919_at,0.436086026
38953_at,0.435641917
41737_at,0.435570711
40702_at,0.435453855
40970_at,0.43544634
41084_at,0.43520248
36108_at,0.435055053
33451_s_at,0.435036358
36685_at,0.434706331
41205_at,0.434653179
32974_at,0.43450064
36898_r_at,0.434128623
37552_at,0.434045216
37893_at,0.433556909
1474_s_at,0.433388968
39462_s_at,0.433387267
41850_s_at,0.433068355
38361_g_at,0.432366085
36864_at,0.431918461
40306_at,0.431836414
1840_g_at,0.431679021
316_g_at,0.431524317
36137_at,0.431509518
1655_s_at,0.431332964
38347_at,0.431164024
35051_at,0.430809948
35181_at,0.430777439
38886_i_at,0.430468039
31369_at,0.430452619
40418_at,0.430345742
41116_at,0.430160971
37282_at,0.43011451
33237_at,0.429966553
1460_g_at,0.429248852
32617_at,0.429186008
842_at,0.429180794
1473_s_at,0.428959791
37758_s_at,0.428932448
40205_g_at,0.428805575
36124_at,0.428675818
34225_at,0.428610198
32052_at,0.428208076
AFFX-MurIL4_at,0.427965502
40349_at,0.427926602
36697_g_at,0.427856276
38426_at,0.427547568
674_g_at,0.427513652
1203_at,0.427442492
33095_i_at,0.427422789
35269_at,0.427284616
1466_s_at,0.427252444
36507_at,0.42705699
39762_at,0.427029749
38771_at,0.426734391
34316_at,0.426708247
32232_at,0.426665643
41656_at,0.42659352
40289_at,0.425927321
167_at,0.42586493
140_s_at,0.425374752
41295_at,0.424727416
37783_at,0.424711137
40469_at,0.424488711
32851_at,0.424413649
31895_at,0.424393707
41587_g_at,0.424247956
982_at,0.424163627
35075_at,0.424046616
33324_s_at,0.423981697
207_at,0.423912488
31946_s_at,0.423885348
1076_at,0.423871173
40486_g_at,0.423820692
37436_at,0.423767236
33815_at,0.42342584
34031_i_at,0.423404464
40584_at,0.423131505
36171_at,0.423082517
34798_at,0.422630831
34563_at,0.421983206
39221_at,0.421501166
34364_at,0.421254189
37199_at,0.420981311
40870_g_at,0.420431625
2086_s_at,0.420052946
36176_at,0.419790086
36259_at,0.419660947
36852_at,0.419468651
37894_at,0.419467702
38329_at,0.419375678
40276_at,0.419298418
813_at,0.419158039
1514_g_at,0.419080051
40397_at,0.419021438
910_at,0.418892635
36005_at,0.418640292
35019_at,0.418337167
37845_at,0.418324415
38117_at,0.418122586
1351_at,0.418043271
41050_at,0.418038765
31370_at,0.418037714
1897_at,0.417791851
39230_at,0.41776026
36858_at,0.417699417
36038_r_at,0.417654823
38264_at,0.417653364
38245_i_at,0.416925943
40770_f_at,0.416818245
41344_s_at,0.41675465
34956_at,0.41671177
35892_at,0.41652235
38865_at,0.416422908
41639_at,0.416286404
35787_at,0.416172887
33632_g_at,0.415870202
41588_at,0.415741694
35916_s_at,0.415131912
34564_at,0.415081099
34523_at,0.414935159
35032_at,0.414904151
40774_at,0.414860977
32278_at,0.414561631
38368_at,0.414368332
174_s_at,0.414251002
35734_at,0.414200512
41110_at,0.414057624
472_at,0.413952546
38350_f_at,0.41382541
32242_at,0.413794068
31461_at,0.413735079
39109_at,0.41371703
35699_at,0.413632789
1512_at,0.413445392
39180_at,0.413363557
36912_at,0.413174524
34330_at,0.413022985
AFFX-TrpnX-3_at,0.412813349
38932_at,0.412557832
34903_at,0.412432195
36945_at,0.412372522
39027_at,0.412252951
1636_g_at,0.41220086
32124_at,0.411696077
37825_at,0.411691567
36417_s_at,0.411377189
AFFX-YEL002c/WBP1_at,0.411359833
35657_at,0.411229641
37708_r_at,0.411157796
32621_at,0.411121982
35557_at,0.411061322
37295_at,0.411040559
1674_at,0.410871858
31577_at,0.410775893
267_at,0.410590601
38867_g_at,0.410318472
965_at,0.410285449
37740_r_at,0.409963093
39153_r_at,0.409931057
39865_at,0.409760407
37980_at,0.409705371
1517_at,0.409681899
1399_at,0.409679432
1056_s_at,0.409589811
38080_at,0.409479133
35370_at,0.40943364
32403_at,0.409141097
36810_at,0.408622011
35452_at,0.408597848
32853_at,0.40852008
31371_at,0.408338844
37705_at,0.407949478
37108_at,0.40794168
31677_at,0.407787753
41081_at,0.407555964
33987_at,0.407512829
35738_at,0.407501688
39766_r_at,0.407500372
32026_s_at,0.407482277
160041_at,0.407209542
31345_at,0.406904658
32327_at,0.406755024
34270_at,0.406718085
36954_at,0.406661243
38452_at,0.406501173
33044_f_at,0.406307272
33046_f_at,0.406241605
41054_at,0.406229509
40447_at,0.406218493
33342_at,0.406080729
34498_at,0.405952028
34817_s_at,0.405808554
38571_at,0.40558068
36353_at,0.405431068
152_f_at,0.405316529
36164_at,0.405214129
35589_at,0.405162313
1955_s_at,0.405121176
32373_at,0.405095402
33486_at,0.405061303
160044_g_at,0.404979734
38043_at,0.404630417
35713_at,0.404443185
39928_at,0.404376454
39306_at,0.404182516
38097_at,0.404016787
212_at,0.404012024
37392_at,0.403766407
37591_at,0.403578307
34264_at,0.403057453
33223_at,0.402578476
2083_at,0.402518461
1505_at,0.402485103
39981_at,0.402379291
244_at,0.402118315
41695_at,0.402108867
34400_at,0.402071305
41010_at,0.401857138
796_i_at,0.401660424
178_f_at,0.401582948
1089_i_at,0.401520115
36863_at,0.401261824
37977_at,0.401047399
33886_at,0.400935187
33657_at,0.400778443
40977_f_at,0.400564002
2047_s_at,0.400089905
37609_at,0.400020073
35405_at,0.399969576
38776_at,0.399642999
32657_at,0.399372885
40131_at,0.39920274
34813_at,0.399092939
35697_at,0.398962713
31864_at,0.398881805
37987_at,0.398655515
34260_at,0.398481976
38212_at,0.398267974
37405_at,0.398068629
32524_s_at,0.397864377
2021_s_at,0.397809488
36696_at,0.397492177
39371_at,0.397373323
41460_at,0.397257479
34576_at,0.397212799
39788_at,0.397153
40773_at,0.397063465
41788_i_at,0.396920322
32311_r_at,0.396839382
32270_g_at,0.396806953
38930_at,0.396666022
1021_at,0.39659084
41426_at,0.396580557
1129_at,0.39648463
34615_at,0.396455239
41326_at,0.396306717
39056_at,0.396297671
31994_at,0.396158178
37709_at,0.396074179
40510_at,0.39598552
39943_at,0.395875693
31913_at,0.395829096
33620_at,0.395740838
36758_at,0.395604133
1308_g_at,0.395556524
40099_at,0.395010489
36360_at,0.394841665
38523_f_at,0.39468908
411_i_at,0.394319297
38157_at,0.3942601
41456_at,0.394224784
